"protein_A","protein_B"
"cheZ","rhlB"
"cheZ","rpoE"
"cheZ","uspG"
"cheZ","yaiB"
"cheZ","yedD"
"chiA","gss"
"chpA","yibL"
"chpA","yliK"
"chpR","der"
"chpR","dicC"
"chpR","dnaK"
"chpR","glpK"
"chpR","pepD"
"chpR","rof"
"chpR","rpmB"
"chpR","rpsK"
"chpR","yaaX"
"chpR","ydgT"
"chpR","yiiE"
"chpS","clpS"
"chpS","flgM"
"chpS","lsrG"
"chpS","yjeN"
"cirA","rsuA"
"cirA","sdhA"
"cirA","tdcB"
"cirA","ydcP"
"cirA","ydjQ"
"citA","glpD"
"citA","groL"
"citA","malP"
"citA","ybiP"
"citA","yciH"
"citA","yfbK"
"citB","fimC"
"citB","gldA"
"citB","prsA"
"citB","serC"
"citB","yfhQ"
"citC","citX"
"citC","dinG"
"citC","groL"
"citC","lon"
"citC","RhsC"
"citC","yjiV"
"citD","dicC"
"citD","glpD"
"citD","gntY"
"citD","yehL"
"citF","gabD"
"citF","gpmA"
"citF","iscS"
"citF","mcrB"
"citF","mhpE"
"citF","mukB"
"citF","nadE"
"citF","putA"
"citF","ybgP"
"citF","ycjV"
"citF","ykgA"
"citG","dcm"
"citG","mukB"
"citX","groL"
"citX","pcnB"
"citX","RhsC"
"citX","rpoC"
"clpA","fdnH"
"clpA","fhuA"
"clpA","ldcC"
"clpA","nadE"
"clpA","ppk"
"clpA","rplB"
"clpA","rplQ"
"clpA","ubiB"
"clpA","ybaA"
"clpA","yciH"
"clpA","yeeJ"
"clpA","yjeP"
"clpA","yjgL"
"clpA","ytfH"
"clpB","clpS"
"clpB","cpsG"
"clpB","dut"
"clpB","fxsA"
"clpB","garK"
"clpB","grpE"
"clpB","intB"
"clpB","lacZ"
"clpB","lpxM"
"clpB","nadE"
"clpB","nadR"
"clpB","pbpC"
"clpB","phoB"
"clpB","ptsP"
"clpB","putA"
"clpB","rfaP"
"clpB","rfaY"
"clpB","rplB"
"clpB","rpoC"
"clpB","rpoH"
"clpB","sbp"
"clpB","sdhA"
"clpB","sspB"
"clpB","uidC"
"clpB","ulaF"
"clpB","ybdG"
"clpB","yddH"
"clpB","yebA"
"clpB","yegP"
"clpB","yfaL"
"clpB","yibD"
"clpB","yihA"
"clpB","yjbH"
"clpB","yjiV"
"clpB","ykgF"
"clpB","yqcD"
"clpB","ytjB"
"clpB","zntA"
"clpP","clpX"
"clpP","flgA"
"clpP","groL"
"clpP","mutL"
"clpP","prsA"
"clpP","rhlE"
"clpP","rho"
"clpP","RhsE"
"clpP","rnhA"
"clpP","slyD"
"clpP","tatE"
"clpP","tig"
"clpP","yahN"
"clpP","ycbF"
"clpP","yehC"
"clpP","ykgG"
"clpP","ymcA"
"clpP","ymfC"
"clpS","htpG"
"clpS","lon"
"clpS","nadE"
"clpS","napC"
"clpS","nrdI"
"clpS","rpsI"
"clpS","yccK"
"clpX","dnaK"
"clpX","hypB"
"clpX","inaA"
"clpX","intD"
"clpX","nadE"
"clpX","pabA"
"clpX","ppiB"
"clpX","purB"
"clpX","rho"
"clpX","sdhA"
"clpX","slyB"
"clpX","trxA"
"clpX","ybeD"
"clpX","ybhK"
"clpX","ygiB"
"clpX","yhbJ"
"clpX","yibL"
"cmk","nadE"
"cmk","rem"
"cmtA","groL"
"cmtA","tsr"
"cmtA","yggF"
"cmtB","nrdI"
"cmtB","yqfB"
"coaA","groL"
"coaA","ycgG"
"coaD","glpC"
"coaD","yfaO"
"cobB","rplB"
"cobB","rplQ"
"cobB","rplU"
"cobB","rpsI"
"cobB","rpsK"
"cobB","rpsM"
"cobB","rpsN"
"cobB","uspG"
"cobB","znuA"
"cobC","groL"
"cobC","lacZ"
"cobC","sdhA"
"cobS","gutQ"
"cobS","hchA"
"cobS","rfbA"
"cobS","ybhK"
"cobS","yfbN"
"cobS","yigI"
"cobT","glpD"
"cobT","groL"
"cobT","gshB"
"cobT","pcnB"
"cobT","zwf"
"cobU","flgJ"
"cobU","mprA"
"cobU","phnL"
"cobU","ytjC"
"codA","fdx"
"codA","nadE"
"codA","napC"
"codA","yeeJ"
"codA","yfaQ"
"cof","groL"
"copA","dnaK"
"copA","ftsH"
"copA","glpD"
"copA","groL"
"copA","sdhA"
"copA","ydcD"
"corA","mdtE"
"corA","ygiP"
"cpdA","dam"
"cpdA","gadX"
"cpdA","groL"
"cpdA","kdsA"
"cpdA","lldR"
"cpdA","ribB"
"cpdA","yafY"
"cpdA","yfeT"
"cpdB","murG"
"cpsB","galF"
"cpsB","hisI"
"cpsB","katE"
"cpsB","rplB"
"cpsB","yaeF"
"cpsG","cpxP"
"cpsG","dnaK"
"cpsG","mngB"
"cpsG","nadE"
"cpsG","psiF"
"cpsG","rpmB"
"cpsG","yaeF"
"cpsG","yfcU"
"cpsG","yggP"
"cpsG","yhjA"
"cpsG","yidQ"
"cpsG","yjeN"
"cpxA","guaB"
"cpxA","yjjX"
"cpxP","cspC"
"cpxP","dnaK"
"cpxP","eutP"
"cpxP","hyaD"
"cpxP","narX"
"cpxP","rpsH"
"cpxP","thrS"
"cpxP","ydiZ"
"cpxP","ygaM"
"cpxR","cspC"
"cpxR","cysI"
"cpxR","murE"
"cpxR","recD"
"creA","ygfS"
"creB","ygjM"
"creC","ydcJ"
"crl","ffh"
"crl","intD"
"crl","lpxH"
"crl","pspA"
"crl","ruvA"
"crl","tatE"
"crl","tktB"
"crl","ycdY"
"crl","ycgY"
"crl","ycgZ"
"crl","ychJ"
"crp","cueR"
"crp","rplB"
"crp","rplQ"
"crp","rpsC"
"crp","rpsI"
"crr","frsA"
"csdA","dapE"
"csdA","groL"
"csdA","lipB"
"csdA","nadE"
"csdA","ycgG"
"csgD","fliA"
"csgD","rpiA"
"csiE","groL"
"csiE","lplA"
"csiE","mutM"
"csiE","prsA"
"csiE","sohB"
"csiE","ydcS"
"csiE","yjiR"
"cspA","dxs"
"cspA","fadE"
"cspA","fimI"
"cspA","nfnB"
"cspA","phoB"
"cspA","rnr"
"cspA","rplA"
"cspA","rplB"
"cspA","rplC"
"cspA","rplO"
"cspA","rplQ"
"cspA","rpoB"
"cspA","rpoC"
"cspA","rpsC"
"cspA","rpsD"
"cspA","rpsG"
"cspA","rpsI"
"cspA","ycfP"
"cspA","yhjQ"
"cspB","hchA"
"cspB","infB"
"cspB","nadE"
"cspB","narZ"
"cspB","perR"
"cspB","rplA"
"cspB","rplB"
"cspB","rplD"
"cspB","rpsC"
"cspB","rpsD"
"cspB","rpsG"
"cspB","rpsK"
"cspB","rpsM"
"cspB","thrA"
"cspB","uspG"
"cspB","ygfK"
"cspB","ygiB"
"cspB","yhcA"
"cspB","yqeJ"
"cspC","nadE"
"cspC","rnr"
"cspC","rplA"
"cspC","rplB"
"cspC","rplD"
"cspC","rpsC"
"cspC","rpsD"
"cspC","rpsG"
"cspC","rpsM"
"cspC","topA"
"cspC","uspG"
"cspC","ycgE"
"cspD","yahI"
"cspE","fdhD"
"cspE","hchA"
"cspE","nrdI"
"cspE","ogrK"
"cspE","pnp"
"cspE","prsA"
"cspE","rnr"
"cspE","rplA"
"cspE","rplB"
"cspE","rplD"
"cspE","rplO"
"cspE","rplU"
"cspE","rpoB"
"cspE","rpoC"
"cspE","rpsD"
"cspE","rpsG"
"cspE","rpsI"
"cspE","thiL"
"cspE","torA"
"cspE","ulaF"
"cspE","uspG"
"cspE","yafO"
"cspE","yfiP"
"cspE","ygbA"
"cspG","deaD"
"cspG","hchA"
"cspG","kdpB"
"cspG","rplA"
"cspG","rplB"
"cspG","rplD"
"cspG","rpsC"
"cspG","rpsD"
"cspG","rpsE"
"cspG","rpsG"
"cspG","rpsI"
"cspG","rpsM"
"cspG","uspG"
"cspG","ybiI"
"cspG","yejO"
"cspG","yheU"
"cspH","yaiA"
"cspI","hchA"
"cspI","hisI"
"cspI","mutM"
"cspI","nadE"
"cspI","rplA"
"cspI","rplB"
"cspI","rplD"
"cspI","rplQ"
"cspI","rpsD"
"cspI","rpsG"
"cspI","rpsI"
"cspI","rpsL"
"cspI","rpsM"
"cspI","uspG"
"cspI","yagY"
"cspI","ybeA"
"cspI","yecM"
"cspI","yiaF"
"csrA","ydhD"
"cueO","dnaK"
"cueO","fur"
"cueO","speE"
"cueR","polA"
"cueR","yhhW"
"cusA","damX"
"cusA","fliA"
"cusA","usg"
"cusB","rtcB"
"cusB","ybeZ"
"cusF","ybaA"
"cusF","ydiI"
"cusR","groL"
"cusR","ksgA"
"cusR","nadE"
"cusR","sgbE"
"cusR","xthA"
"cusR","yciT"
"cusS","dld"
"cusS","dnaX"
"cusS","groL"
"cusS","gss"
"cusS","intB"
"cusS","rhsA"
"cusS","rmuC"
"cusS","rrmA"
"cusS","smf"
"cusS","ydhV"
"cusS","yecO"
"cusS","yihI"
"cutA","glgS"
"cutA","nadE"
"cutA","rplB"
"cutA","rpsB"
"cutA","rpsC"
"cutC","proC"
"cutC","rhaS"
"cutC","uvrY"
"cutC","yagQ"
"cutC","ygeY"
"cutC","yggU"
"cyaA","dnaE"
"cyaA","fdoG"
"cyaA","fdrA"
"cyaA","fliJ"
"cyaA","hepA"
"cyaA","pykF"
"cyaA","rfaY"
"cyaA","tynA"
"cyaA","yajD"
"cyaA","ybeZ"
"cyaA","yccJ"
"cyaA","ydhW"
"cybB","yggD"
"cybC","djlA"
"cybC","fusA"
"cybC","gldA"
"cybC","hscA"
"cybC","moeB"
"cybC","nusA"
"cybC","pdxH"
"cybC","ppk"
"cybC","recG"
"cybC","recQ"
"cybC","RhsE"
"cybC","rnpA"
"cybC","rpsK"
"cybC","uspF"
"cybC","xthA"
"cybC","ycbK"
"cybC","ycbY"
"cybC","yebC"
"cybC","yfcH"
"cybC","yfgA"
"cybC","yfiA"
"cybC","yhbS"
"cybC","yjhU"
"cybC","yliG"
"cybC","ymfM"
"cybC","yneG"
"cydC","fliK"
"cydC","frdA"
"cydC","mhpC"
"cydC","prpB"
"cydC","ybbK"
"cydC","yghO"
"cydD","hcaC"
"cynR","dut"
"cynR","envY"
"cynR","fdnH"
"cynR","gabT"
"cynR","hycE"
"cynR","menE"
"cynR","mglB"
"cynR","miaB"
"cynR","pbpG"
"cynR","pepD"
"cynR","proB"
"cynR","pssA"
"cynR","purM"
"cynR","pyrH"
"cynR","rfbA"
"cynR","rluD"
"cynR","thiL"
"cynR","xerC"
"cynR","yahB"
"cynR","yahD"
"cynR","yahE"
"cynR","yahG"
"cynR","yajO"
"cynR","ybaB"
"cynR","ybaK"
"cynR","ybeX"
"cynR","ycgY"
"cynR","ygfB"
"cynR","yhdP"
"cynR","yobA"
"cynS","dnaK"
"cynS","gshB"
"cynS","prsA"
"cynS","ybhF"
"cyoA","dadA"
"cyoA","dinG"
"cyoA","dnaJ"
"cyoA","dnaK"
"cyoA","ftsZ"
"cyoA","galS"
"cyoA","glpD"
"cyoA","groL"
"cyoA","helD"
"cyoA","hflK"
"cyoA","hslU"
"cyoA","htpG"
"cyoA","kdpB"
"cyoA","lon"
"cyoA","mukB"
"cyoA","nagC"
"cyoA","pflB"
"cyoA","prsA"
"cyoA","yoaA"
"cysA","cysK"
"cysA","ffh"
"cysA","groL"
"cysA","rplS"
"cysB","gcvP"
"cysB","nuoG"
"cysB","thrS"
"cysB","tpx"
"cysB","yhiI"
"cysC","ftsQ"
"cysC","fur"
"cysC","ispD"
"cysC","recF"
"cysC","rpsE"
"cysC","slyD"
"cysC","ydhT"
"cysC","yfbU"
"cysC","ygiT"
"cysD","groL"
"cysD","hchA"
"cysD","xerC"
"cysD","ydcS"
"cysD","ygeQ"
"cysE","nadE"
"cysG","nadE"
"cysG","yehT"
"cysH","dmsB"
"cysH","groL"
"cysH","rnhB"
"cysH","ygbT"
"cysI","fadD"
"cysI","proS"
"cysI","recJ"
"cysI","rlpB"
"cysI","sdhA"
"cysI","yaiV"
"cysI","ybcM"
"cysI","ydcP"
"cysI","yliB"
"cysJ","ribB"
"cysK","dld"
"cysK","glnS"
"cysK","nadE"
"cysK","phnN"
"cysK","rpiR"
"cysK","rplD"
"cysK","sufC"
"cysK","yagY"
"cysM","nadE"
"cysM","napC"
"cysM","nrdF"
"cysM","yfcA"
"cysM","yfeS"
"cysM","yohF"
"cysN","truD"
"cysP","dnaK"
"cysP","gspD"
"cysP","sufI"
"cysP","ydgJ"
"cysQ","paaB"
"cysQ","rpmA"
"cysQ","truD"
"cysQ","ydhD"
"cysQ","ydhO"
"cysQ","yraN"
"cysS","def"
"cysS","guaD"
"cysS","hemN"
"cysS","nadE"
"cytR","gldA"
"cytR","manX"
"dacA","rhlB"
"dacA","ydbH"
"dacA","yfaY?"
"dacB","guaD"
"dacC","lpxH"
"dacD","pfkA"
"dacD","yhcM"
"dadA","fepB"
"dadA","fepC"
"dadA","hemH"
"dadA","lpxB"
"dadA","lpxH"
"dadA","moaD"
"dadA","murG"
"dadA","otsB"
"dadA","ppa"
"dadA","ppiB"
"dadA","rfaC"
"dadA","trxA"
"dadA","uspG"
"dadA","ybbO"
"dadA","yecA"
"dadA","yeeN"
"dadA","yidB"
"dadA","yjdC"
"dadX","groL"
"dadX","rplB"
"dam","envY"
"dam","groL"
"dam","htpG"
"dam","narZ"
"dam","rplA"
"dam","rplD"
"dam","rplQ"
"dam","rpoB"
"dam","rpoC"
"dam","rpsC"
"dam","rpsD"
"dam","rpsG"
"dam","rpsM"
"dam","ulaF"
"dam","ybaB"
"dam","yjbD"
"damX","dsbC"
"damX","glpD"
"damX","nfnB"
"damX","nuoI"
"damX","prfB"
"damX","rplD"
"damX","rplO"
"damX","rpsD"
"damX","rpsE"
"damX","rpsI"
"damX","ybaB"
"damX","ycgL"
"damX","yciG"
"damX","yibJ"
"damX","yraN"
"dapA","fdhD"
"dapA","nadE"
"dapA","ycbB"
"dapB","prkB"
"dapD","yahA"
"dapD","yegS"
"dapE","groL"
"dapE","hemX"
"dapF","ybiV"
"dapF","ysgA"
"dbpA","fabG"
"dbpA","groL"
"dbpA","mqo"
"dbpA","prsA"
"dbpA","purH"
"dbpA","rffM"
"dbpA","yjgL"
"dbpA","ynjE"
"dcd","dgoD"
"dcd","fabF"
"dcd","groS"
"dcm","groL"
"dcm","mukB"
"dcm","purR"
"dcm","rimK"
"dcm","rplB"
"dcm","yedV"
"dcp","pgm"
"dcp","rplB"
"dcp","ydeV"
"dcp","ytfI"
"dcrB","def"
"dcrB","rpsM"
"dcuS","sdhA"
"ddg","dinD"
"ddg","ffh"
"ddg","groL"
"ddg","trpS"
"ddg","xylF"
"ddg","ydhB"
"ddg","ypdE"
"ddlA","helD"
"ddlA","nadE"
"ddlA","speF"
"ddlB","ydhW"
"ddpA","mraZ"
"ddpA","nhoA"
"ddpA","trmU"
"ddpC","galF"
"ddpD","fusA"
"ddpD","groL"
"ddpD","nadE"
"ddpD","prsA"
"ddpD","ydhV"
"ddpD","yeiN"
"ddpD","yggF"
"ddpD","yhbU"
"ddpF","groL"
"ddpF","prsA"
"deaD","fhuC"
"deaD","flxA"
"deaD","gyrA"
"deaD","mukB"
"deaD","nadD"
"deaD","panE"
"deaD","pykF"
"deaD","recG"
"deaD","rpmC"
"deaD","trmC"
"deaD","trmU"
"deaD","trpB"
"deaD","ybeY"
"deaD","ycgY"
"deaD","ychJ"
"deaD","yecA"
"deaD","yfjL"
"dedD","dnaJ"
"dedD","dnaK"
"dedD","gdhA"
"dedD","hslU"
"dedD","idnO"
"dedD","nadE"
"dedD","purC"
"dedD","rplD"
"dedD","rplF"
"dedD","rplO"
"dedD","rplQ"
"dedD","rpsB"
"dedD","rpsE"
"dedD","secA"
"dedD","yagY"
"dedD","ycgL"
"dedD","ynfE"
"def","rfbA"
"def","yaeB"
"def","yahI"
"def","yebC"
"def","yihT"
"degP","dnaK"
"degP","mglA"
"degP","purE"
"degP","recT"
"degQ","intA"
"degQ","metK"
"degQ","nfrA"
"degQ","ppa"
"degQ","wzb"
"degQ","xylG"
"degQ","ydeU"
"degS","nfnB"
"degS","rpsD"
"deoA","hisI"
"deoA","ygjK"
"deoB","intE"
"deoB","rplS"
"deoB","rseB"
"deoB","yagR"
"deoB","yliI"
"deoC","eutQ"
"deoC","fpr"
"deoC","gltX"
"deoC","nadE"
"deoC","pepD"
"deoC","yeaR"
"deoC","yidL"
"deoD","pykF"
"deoD","pyrH"
"deoR","dnaK"
"deoR","qseB"
"deoR","rpsA"
"deoR","yjbD"
"der","narG"
"der","sdhA"
"der","ychJ"
"der","yfdK"
"der","ygcL"
"der","ygjO"
"der","yhhP"
"der","yrhB"
"dfp","lipB"
"dfp","murC"
"dfp","ompL"
"dfp","ribB"
"dfp","slyD"
"dgoD","insB_1"
"dgoD","insB_4"
"dgoD","pbpC"
"dgoD","thrS"
"dgoD","ybaO"
"dgoD","ybfE"
"dgoD","yihW"
"dgoD","yliB"
"dgoK","groL"
"dgoK","yidX"
"dgoK","yphE"
"dgoR","dnaK"
"dgsA","gpmA"
"dgsA","mhpE"
"dgsA","recF"
"dgsA","rluD"
"dgsA","ycbK"
"dgsA","yqaB"
"dgt","dnaA"
"dgt","groL"
"dgt","yacH"
"dhaH","dnaK"
"dhaH","glcC"
"dhaH","idnO"
"dhaH","minD"
"dhaH","mreB"
"dhaH","nadE"
"dhaH","pmrD"
"dhaH","rpsB"
"dhaH","rpsC"
"dhaK","nrdA"
"dhaK","ychF"
"dhaL","sdhA"
"dhaL","ycjK"
"dhaR","fadH"
"dhaR","groL"
"dicA","dnaK"
"dicA","relE"
"dicA","rpsK"
"dicA","rpsT"
"dicA","yjbJ"
"dicB","yheM"
"dicC","dnaK"
"dicC","nuoE"
"dicC","ydcH"
"dicC","yecF"
"dicC","yeeN"
"dinB","eptB"
"dinB","htpG"
"dinB","rplB"
"dinB","rplD"
"dinB","talA"
"dinB","yggD"
"dinD","dnaJ"
"dinD","dnaK"
"dinD","ffh"
"dinD","nadE"
"dinD","rffE"
"dinD","yfcU"
"dinG","fur"
"dinG","hybA"
"dinG","intD"
"dinG","motA"
"dinG","nadE"
"dinG","purK"
"dinG","rplJ"
"dinG","rplO"
"dinG","rpsD"
"dinG","rpsI"
"dinG","tilS"
"dinG","yafJ"
"dinG","ybiA"
"dinG","ybiB"
"dinG","ycdB"
"dinG","ygfH"
"dinG","ygiT"
"dinG","yibL"
"djlA","flgF"
"djlA","hchA"
"djlA","kdsA"
"djlA","kil"
"djlA","moaC"
"djlA","yceD"
"djlA","yfbE"
"djlA","ygjG"
"djlB","yggD"
"djlC","groL"
"djlC","lon"
"dkgA","dnaK"
"dkgA","nadE"
"dkgA","phnN"
"dkgA","yhfK"
"dkgB","gss"
"dksA","ffh"
"dksA","glpK"
"dksA","pcnB"
"dksA","pepD"
"dksA","uspG"
"dksA","yedD"
"dksA","ykgF"
"dksA","yneG"
"dld","entB"
"dld","groL"
"dld","hisI"
"dld","hlyE"
"dld","mazG"
"dld","murG"
"dld","nohA"
"dld","pyrD"
"dld","rtcR"
"dld","sdhA"
"dld","ycfX"
"dld","ydeH"
"dld","ydeJ"
"dld","ydiS"
"dld","yliA"
"dld","ynaA"
"dmsA","entB"
"dmsA","groL"
"dmsA","ninE"
"dmsA","nth"
"dmsA","rpmB"
"dmsA","ybiI"
"dmsA","yibL"
"dmsB","nadE"
"dmsB","trpA"
"dnaA","groL"
"dnaA","lon"
"dnaA","recF"
"dnaA","rpsG"
"dnaA","rpsI"
"dnaA","yfdS"
"dnaA","yibL"
"dnaB","hsdM"
"dnaB","rhsA"
"dnaB","RhsC"
"dnaB","rplA"
"dnaB","rpoE"
"dnaB","soxS"
"dnaB","srmB"
"dnaB","thrS"
"dnaB","ybiH"
"dnaB","ycgF"
"dnaB","ynfL"
"dnaB","yraN"
"dnaB","ytjB"
"dnaC","dnaK"
"dnaC","dnaX"
"dnaC","glyS"
"dnaC","murF"
"dnaC","pldA"
"dnaC","tsf"
"dnaC","ybdR"
"dnaC","yhgF"
"dnaC","ylbF"
"dnaC","yqiG"
"dnaC","zupT"
"dnaE","dppF"
"dnaE","evgS"
"dnaE","fdhE"
"dnaE","fdnG"
"dnaE","fepC"
"dnaE","fliJ"
"dnaE","helD"
"dnaE","hrpA"
"dnaE","hupB"
"dnaE","iadA"
"dnaE","marR"
"dnaE","metH"
"dnaE","mgsA"
"dnaE","nudD"
"dnaE","pheS"
"dnaE","plsB"
"dnaE","ppiD"
"dnaE","pta"
"dnaE","RhsE"
"dnaE","rnk"
"dnaE","sfcA"
"dnaE","ssuD"
"dnaE","sucA"
"dnaE","sucB"
"dnaE","sucD"
"dnaE","uspG"
"dnaE","yafZ"
"dnaE","ybdR"
"dnaE","ycgF"
"dnaE","ydcP"
"dnaE","yecP"
"dnaE","yfjK"
"dnaE","ygcB"
"dnaE","yhaK"
"dnaE","yjdA"
"dnaE","yjeP"
"dnaE","ynfE"
"dnaE","ynfF"
"dnaE","ypfI"
"dnaE","zwf"
"dnaG","flu"
"dnaG","psiF"
"dnaG","rho"
"dnaG","rpoD"
"dnaG","ybcW"
"dnaG","yiiM"
"dnaG","yqiB"
"dnaJ","eutJ"
"dnaJ","fkpB"
"dnaJ","gidA"
"dnaJ","glpD"
"dnaJ","hyfR"
"dnaJ","ileS"
"dnaJ","lpxB"
"dnaJ","pdxB"
"dnaJ","prpE"
"dnaJ","ptsI"
"dnaJ","purL"
"dnaJ","recD"
"dnaJ","rfaH"
"dnaJ","smg"
"dnaJ","sucB"
"dnaJ","tldD"
"dnaJ","ubiH"
"dnaJ","uspG"
"dnaJ","yagM"
"dnaJ","ybfL"
"dnaJ","ybgQ"
"dnaJ","ycgZ"
"dnaJ","yeaM"
"dnaJ","yeeN"
"dnaJ","yegP"
"dnaJ","yihA"
"dnaJ","yraR"
"dnaK","dppF"
"dnaK","dsbG"
"dnaK","entA"
"dnaK","entD"
"dnaK","eutC"
"dnaK","eutP"
"dnaK","fdhF"
"dnaK","fdrA"
"dnaK","fepB"
"dnaK","fepC"
"dnaK","fixA"
"dnaK","fixB"
"dnaK","fkpB"
"dnaK","flgF"
"dnaK","flgM"
"dnaK","flhD"
"dnaK","fliC"
"dnaK","fliH"
"dnaK","fliJ"
"dnaK","fliK"
"dnaK","flxA"
"dnaK","folC"
"dnaK","folD"
"dnaK","frlB"
"dnaK","fruR"
"dnaK","fumC"
"dnaK","gadA"
"dnaK","galM"
"dnaK","gapC_2"
"dnaK","gatD"
"dnaK","glnK"
"dnaK","glnQ"
"dnaK","gltI"
"dnaK","gltL"
"dnaK","grpE"
"dnaK","grxA"
"dnaK","hcaC"
"dnaK","helD"
"dnaK","hemC"
"dnaK","hisA"
"dnaK","hofB"
"dnaK","holE"
"dnaK","hrpB"
"dnaK","hslR"
"dnaK","htpG"
"dnaK","hupA"
"dnaK","hupB"
"dnaK","hyaF"
"dnaK","ihfA"
"dnaK","intB"
"dnaK","ispH"
"dnaK","lacA"
"dnaK","lar"
"dnaK","leuA"
"dnaK","leuC"
"dnaK","leuD"
"dnaK","lipA"
"dnaK","maa"
"dnaK","malZ"
"dnaK","mbhA"
"dnaK","menD"
"dnaK","menF"
"dnaK","metN"
"dnaK","metQ"
"dnaK","mhpF"
"dnaK","mltD"
"dnaK","mmuM"
"dnaK","mpaA"
"dnaK","murE"
"dnaK","nadC"
"dnaK","nagB"
"dnaK","napD"
"dnaK","narQ"
"dnaK","nfrA"
"dnaK","nfsA"
"dnaK","nikD"
"dnaK","nikE"
"dnaK","nlpA"
"dnaK","nrdH"
"dnaK","nth"
"dnaK","nuoE"
"dnaK","paaB"
"dnaK","pdxB"
"dnaK","pdxK"
"dnaK","pfs"
"dnaK","pheS"
"dnaK","phoA"
"dnaK","potG"
"dnaK","ppiB"
"dnaK","pqqL"
"dnaK","prfA"
"dnaK","priB"
"dnaK","putA"
"dnaK","pykF"
"dnaK","queA"
"dnaK","racR"
"dnaK","rbsB"
"dnaK","rcsF"
"dnaK","relB"
"dnaK","rffM"
"dnaK","RhsC"
"dnaK","RhsE"
"dnaK","rnpA"
"dnaK","rplB"
"dnaK","rplC"
"dnaK","rplI"
"dnaK","rplJ"
"dnaK","rplK"
"dnaK","rplY"
"dnaK","rpmG"
"dnaK","rpoC"
"dnaK","rpoH"
"dnaK","rpoZ"
"dnaK","rpsF"
"dnaK","rpsP"
"dnaK","rtcR"
"dnaK","ruvB"
"dnaK","ryhB"
"dnaK","sbp"
"dnaK","sdiA"
"dnaK","sfcA"
"dnaK","sgbE"
"dnaK","sgcX"
"dnaK","speD"
"dnaK","ssuB"
"dnaK","surA"
"dnaK","tbpA"
"dnaK","tdcF"
"dnaK","tesB"
"dnaK","tfaS"
"dnaK","thiS"
"dnaK","treF"
"dnaK","treR"
"dnaK","trpE"
"dnaK","ubiB"
"dnaK","ubiG"
"dnaK","ugpB"
"dnaK","ulaB"
"dnaK","ushA"
"dnaK","uspF"
"dnaK","uspG"
"dnaK","uvrA"
"dnaK","uxaC"
"dnaK","vsr"
"dnaK","wcaM"
"dnaK","xylG"
"dnaK","yacG"
"dnaK","yadB"
"dnaK","yadD"
"dnaK","yafX"
"dnaK","yagE"
"dnaK","yagJ"
"dnaK","yagK"
"dnaK","yagL"
"dnaK","yagP"
"dnaK","yagQ"
"dnaK","yagR"
"dnaK","yagS"
"dnaK","yagY"
"dnaK","yahE"
"dnaK","yahF"
"dnaK","yahJ"
"dnaK","yajD"
"dnaK","ybaE"
"dnaK","ybaK"
"dnaK","ybaP"
"dnaK","ybaX"
"dnaK","ybaZ"
"dnaK","ybbA"
"dnaK","ybbN"
"dnaK","ybcF"
"dnaK","ybcJ"
"dnaK","ybdH"
"dnaK","ybdR"
"dnaK","ybgL"
"dnaK","ybgP"
"dnaK","ybhB"
"dnaK","ybiA"
"dnaK","ybiH"
"dnaK","ybiN"
"dnaK","ybiS"
"dnaK","ybjK"
"dnaK","yccU"
"dnaK","ycdB"
"dnaK","ycdK"
"dnaK","ycdM"
"dnaK","ycdO"
"dnaK","ycdR"
"dnaK","yceA"
"dnaK","yceP"
"dnaK","ycgK"
"dnaK","ycgL"
"dnaK","ycgR"
"dnaK","ycgZ"
"dnaK","ychG"
"dnaK","yciH"
"dnaK","yciW"
"dnaK","ydaW"
"dnaK","ydaY"
"dnaK","ydcK"
"dnaK","ydeU"
"dnaK","ydfX"
"dnaK","ydhA"
"dnaK","ydhQ"
"dnaK","ydiZ"
"dnaK","ydjA"
"dnaK","ydjF"
"dnaK","ydjJ"
"dnaK","ydjQ"
"dnaK","yebA"
"dnaK","yebR"
"dnaK","yedF"
"dnaK","yedY"
"dnaK","yeeV"
"dnaK","yegP"
"dnaK","yejF"
"dnaK","yfcD"
"dnaK","yfjB"
"dnaK","yfjF"
"dnaK","ygbT"
"dnaK","ygcP"
"dnaK","ygeP"
"dnaK","yghR"
"dnaK","yghU"
"dnaK","ygiQ"
"dnaK","yhaM"
"dnaK","yhdH"
"dnaK","yhdN"
"dnaK","yhfZ"
"dnaK","yhiQ"
"dnaK","yhjR"
"dnaK","yibA"
"dnaK","yibJ"
"dnaK","yidA"
"dnaK","yidF"
"dnaK","yieP"
"dnaK","yihA"
"dnaK","yiiF"
"dnaK","yiiM"
"dnaK","yjcF"
"dnaK","yjdA"
"dnaK","yjfN"
"dnaK","ykgA"
"dnaK","ykgC"
"dnaK","ykgL"
"dnaK","ylaC"
"dnaK","ylbH"
"dnaK","yliA"
"dnaK","yliG"
"dnaK","ynaK"
"dnaK","yneI"
"dnaK","ynjD"
"dnaK","yqiC"
"dnaK","yraN"
"dnaK","yrbC"
"dnaK","yrdC"
"dnaK","ytfH"
"dnaK","zwf"
"dnaN","groL"
"dnaQ","napC"
"dnaQ","slyD"
"dnaQ","yafL"
"dnaQ","yciK"
"dnaX","fucK"
"dnaX","lon"
"dnaX","RhsD"
"dnaX","rpoC"
"dos","kdsD"
