"protein_A","protein_B"
"Capn2","Hsdl2"
"Capn2","Ifit3"
"Capn2","Ighg1"
"Capn2","Ighg2c"
"Capn2","Igkc"
"Capn2","Itih4"
"Capn2","Ivd"
"Capn2","Kif1bp"
"Capn2","Kpna4"
"Capn2","Ldha"
"Capn2","Ldhb"
"Capn2","Lum"
"Capn2","Mapre2"
"Capn2","Mpi"
"Capn2","Msra"
"Capn2","Naa10"
"Capn2","Nae1"
"Capn2","Nars"
"Capn2","Npepps"
"Capn2","Nppa"
"Capn2","Nsfl1c"
"Capn2","Nudt8"
"Capn2","Pcx"
"Capn2","Pdcd6ip"
"Capn2","Pdlim1"
"Capn2","Pepd"
"Capn2","Pfkfb1"
"Capn2","Phykpl"
"Capn2","Pip4k2c"
"Capn2","Plcg1"
"Capn2","Pmpca"
"Capn2","Pnmal2"
"Capn2","Ppp1ca"
"Capn2","Ppp1cb"
"Capn2","Ptma"
"Capn2","Pts"
"Capn2","Pygb"
"Capn2","Pygl"
"Capn2","Pygm"
"Capn2","Rprd1b"
"Capn2","Rps17"
"Capn2","Rragc"
"Capn2","Scly"
"Capn2","Selenbp1"
"Capn2","Serpina6"
"Capn2","Serpinf2"
"Capn2","Sf1"
"Capn2","Sgta"
"Capn2","Skp1"
"Capn2","Snd1"
"Capn2","Stat3"
"Capn2","Sucla2"
"Capn2","Tgm2"
"Capn2","Timm10"
"Capn2","Tnni3"
"Capn2","Trnt1"
"Capn2","Tufm"
"Capn2","Uba1"
"Capn2","Uba3"
"Capn2","Ubxn1"
"Capn2","Vcl"
"Capn2","Xpnpep1"
"Capn2","Xpo1"
"Capn2","Ywhab"
"Capn2","Ywhae"
"Capn2","Ywhag"
"Capn2","Ywhah"
"Capn2","Ywhaq"
"Capn2","Ywhaz"
"Capns1","Cat"
"Capns1","Cbs"
"Capns1","Ces1c"
"Capns1","Ckmt2"
"Capns1","Crip2"
"Capns1","Cse1l"
"Capns1","Cstb"
"Capns1","Dcps"
"Capns1","Dek"
"Capns1","Dffa"
"Capns1","Dhrs4"
"Capns1","Diablo"
"Capns1","Dis3l2"
"Capns1","Dnajc7"
"Capns1","Dtd1"
"Capns1","Echdc3"
"Capns1","Erap1"
"Capns1","Esd"
"Capns1","Fbp2"
"Capns1","Fh"
"Capns1","Fubp1"
"Capns1","G6pdx"
"Capns1","Gc"
"Capns1","Gclm"
"Capns1","Gda"
"Capns1","Gfm2"
"Capns1","Gk"
"Capns1","Gss"
"Capns1","Hibadh"
"Capns1","Hk1"
"Capns1","Hmgcl"
"Capns1","Hnrnpll"
"Capns1","Ighg1"
"Capns1","Ighg2c"
"Capns1","Itih4"
"Capns1","Ivd"
"Capns1","Kif1bp"
"Capns1","Lars"
"Capns1","Ldha"
"Capns1","Ldhb"
"Capns1","Lum"
"Capns1","Mapre2"
"Capns1","Mpi"
"Capns1","Msra"
"Capns1","Msrb2"
"Capns1","Naa10"
"Capns1","Nae1"
"Capns1","Nars"
"Capns1","Ndrg1"
"Capns1","Npepps"
"Capns1","Nsfl1c"
"Capns1","Pcx"
"Capns1","Pdcd6ip"
"Capns1","Pdlim1"
"Capns1","Pepd"
"Capns1","Pfkfb1"
"Capns1","Phykpl"
"Capns1","Pip4k2c"
"Capns1","Pmpca"
"Capns1","Pnmal2"
"Capns1","Ppip5k2"
"Capns1","Ppp1ca"
"Capns1","Ppp1cb"
"Capns1","Prdx1"
"Capns1","Prdx2"
"Capns1","Prdx5"
"Capns1","Ptges3"
"Capns1","Ptma"
"Capns1","Pygb"
"Capns1","Pygl"
"Capns1","Pygm"
"Capns1","Rps17"
"Capns1","Scly"
"Capns1","Serpina6"
"Capns1","Serpinf2"
"Capns1","Smap2"
"Capns1","Snd1"
"Capns1","Strap"
"Capns1","Sucla2"
"Capns1","Tgm2"
"Capns1","Timm10"
"Capns1","Timm9"
"Capns1","Tnni3"
"Capns1","Trnt1"
"Capns1","Tufm"
"Capns1","Uba3"
"Capns1","Ubxn1"
"Capns1","Vcl"
"Capns1","Xpnpep1"
"Capns1","Xpo1"
"Capns1","Ywhab"
"Capns1","Ywhae"
"Capns1","Ywhag"
"Capns1","Ywhah"
"Capns1","Ywhaq"
"Capns1","Ywhaz"
"Caprin1","Clta"
"Caprin1","G3bp1"
"Caprin1","Rps10"
"Capza1","Capza2"
"Capza1","Capzb"
"Capza1","Cpt1b"
"Capza1","Cul5"
"Capza1","Dnaja2"
"Capza1","Hspa4l"
"Capza1","Hyou1"
"Capza1","Impdh1"
"Capza1","Impdh2"
"Capza1","Mb"
"Capza1","Mylk"
"Capza1","Tnni3"
"Capza1","Tpm1"
"Capza1","Ubr3"
"Capza1","Usp7"
"Capza2","Capzb"
"Capza2","Ccdc6"
"Capza2","Cul5"
"Capza2","Faf1"
"Capza2","Ganab"
"Capza2","Hnrnpul1"
"Capza2","Hspa4"
"Capza2","Hspa4l"
"Capza2","Hsph1"
"Capza2","Hyou1"
"Capza2","Impdh1"
"Capza2","Klhl41"
"Capza2","Mb"
"Capza2","Mylk"
"Capza2","Ncl"
"Capza2","Prkcsh"
"Capza2","Rab3ip"
"Capza2","Rcsd1"
"Capza2","Rnmt"
"Capza2","Sec24c"
"Capza2","Supt5h"
"Capza2","Tnni3"
"Capza2","Tpm1"
"Capza2","Ubr3"
"Capza2","Ugp2"
"Capza2","Usp7"
"Capzb","Ccdc6"
"Capzb","Col4a3bp"
"Capzb","Cul5"
"Capzb","Dnaja2"
"Capzb","Dnpep"
"Capzb","Faf1"
"Capzb","Ganab"
"Capzb","Hspa4"
"Capzb","Hspa4l"
"Capzb","Hsph1"
"Capzb","Hyou1"
"Capzb","Impdh1"
"Capzb","Klhl41"
"Capzb","Mapt"
"Capzb","Mylk"
"Capzb","Npm1"
"Capzb","Nudcd3"
"Capzb","Oplah"
"Capzb","Pacsin2"
"Capzb","Pde2a"
"Capzb","Prkcsh"
"Capzb","Prmt1"
"Capzb","Rcsd1"
"Capzb","Rnmt"
"Capzb","Sec24c"
"Capzb","Supt4h1b"
"Capzb","Supt5h"
"Capzb","Tcerg1"
"Capzb","Tpm1"
"Capzb","Trmt1"
"Capzb","Tspan17"
"Capzb","Ubr3"
"Capzb","Ugp2"
"Capzb","Usp47"
"Capzb","Usp7"
"Carkd","Cbx3"
"Carkd","Cdc37"
"Carkd","Ces1c"
"Carkd","Cfl1"
"Carkd","Ciapin1"
"Carkd","Ckb"
"Carkd","Ckm"
"Carkd","Ckmt2"
"Carkd","Cp"
"Carkd","Cs"
"Carkd","Csad"
"Carkd","Csrp3"
"Carkd","Ddx58"
"Carkd","Dld"
"Carkd","Dpp3"
"Carkd","Ech1"
"Carkd","Echdc3"
"Carkd","Eif5"
"Carkd","Eno3"
"Carkd","Ephx2"
"Carkd","Erap1"
"Carkd","Etfa"
"Carkd","Etfb"
"Carkd","Ezr"
"Carkd","F13a1"
"Carkd","F2"
"Carkd","Fkbp4"
"Carkd","Gbe1"
"Carkd","Gbp9"
"Carkd","Gcdh"
"Carkd","Glud1"
"Carkd","Gm20390"
"Carkd","Gm20425"
"Carkd","Gm20547"
"Carkd","Got1"
"Carkd","Gpt"
"Carkd","Gpx1"
"Carkd","Gpx3"
"Carkd","Gsn"
"Carkd","Gsr"
"Carkd","Hdgf"
"Carkd","Hprt1"
"Carkd","Hpx"
"Carkd","Hspa8"
"Carkd","Ighg1"
"Carkd","Il1rap"
"Carkd","Isoc1"
"Carkd","Kng1"
"Carkd","Kyat1"
"Carkd","Kyat3"
"Carkd","Lsm2"
"Carkd","Lsm4"
"Carkd","Mapre1"
"Carkd","Mat1a"
"Carkd","Mb"
"Carkd","Mdh1"
"Carkd","Msn"
"Carkd","Mtap"
"Carkd","Myl7"
"Carkd","Nampt"
"Carkd","Ndrg2"
"Carkd","Ndufab1"
"Carkd","Nhlrc2"
"Carkd","Nit1"
"Carkd","Npepps"
"Carkd","Nppa"
"Carkd","Oat"
"Carkd","Ola1"
"Carkd","Orm1"
"Carkd","Pafah1b1"
"Carkd","Pafah1b2"
"Carkd","Pak2"
"Carkd","Pdia4"
"Carkd","Pdk2"
"Carkd","Pdpr"
"Carkd","Pfkl"
"Carkd","Pitrm1"
"Carkd","Pls3"
"Carkd","Pnp"
"Carkd","Ppp1cc"
"Carkd","Ppp1r2"
"Carkd","Prep"
"Carkd","Psd3"
"Carkd","Psme1"
"Carkd","Psme2"
"Carkd","Pts"
"Carkd","Rdx"
"Carkd","Rps7"
"Carkd","Rpsa"
"Carkd","Sephs2"
"Carkd","Serpina1a"
"Carkd","Serpina1b"
"Carkd","Serpina3k"
"Carkd","Setd7"
"Carkd","Sord"
"Carkd","Spr"
"Carkd","Srl"
"Carkd","Thop1"
"Carkd","Trap1"
"Carkd","Trnt1"
"Carkd","Tsta3"
"Carkd","Tuba1a"
"Carkd","Tuba4a"
"Carkd","Txnrd1"
"Carm1","Etfb"
"Carm1","Mb"
"Carm1","Myl2"
"Carm1","Nebl"
"Carm1","Tnni3"
"Cars","Ccdc91"
"Cars","Cttn"
"Cars","Eif4g2"
"Cars","Gucy1a3"
"Cars","Mb"
"Cars","Nap1l1"
"Cars","Nap1l4"
"Cars","Nt5dc3"
"Cars","Pabpn1"
"Cars","Ppm1g"
"Cars","Puf60"
"Cars","Rcn2"
"Cars","Tnni3"
"Cars","Usp15"
"Cars","Vat1l"
"Cars","Vps26a"
"Cars","Vps29"
"Cars","Vps35"
"Cars","Yars"
"Casp8","Csad"
"Casp8","Ddc"
"Casp8","Ddx58"
"Casp8","Ezr"
"Casp8","Gpx1"
"Casp8","Hdgf"
"Casp8","Metap2"
"Casp8","Nit1"
"Casp8","Nmt1"
"Casp8","Papss2"
"Casp8","Pmm2"
"Casp8","Scly"
"Casp8","Serping1"
"Casp8","Tubb3"
"Casq1","Clec3b"
"Casq1","Cndp2"
"Casq1","Fbp1"
"Casq1","Gbp7"
"Casq1","Naprt"
"Casq1","Sirt2"
"Casq1","Smap"
"Casq1","Srsf1"
"Casq2","Dek"
"Casq2","Drg2"
"Casq2","Ehd4"
"Casq2","Epm2aip1"
"Casq2","Esd"
"Casq2","Etfb"
"Casq2","Gdi1"
"Casq2","Gucy1b3"
"Casq2","Ldb3"
"Casq2","Lgals1"
"Casq2","Lypla1"
"Casq2","Marcks"
"Casq2","Nif3l1"
"Casq2","Pafah1b2"
"Casq2","Pank4"
"Casq2","Pcbp1"
"Casq2","Pfdn6"
"Casq2","Pfkl"
"Casq2","Pfkm"
"Casq2","Plcg1"
"Casq2","Ppm1g"
"Casq2","Ppp1cc"
"Casq2","Ppp3ca"
"Casq2","Rpa1"
"Casq2","Rps21"
"Casq2","Rragc"
"Casq2","Rsu1"
"Casq2","S100a10"
"Casq2","Sae1"
"Casq2","Srsf2"
"Casq2","Stam"
"Casq2","Sucla2"
"Casq2","Tnnt2"
"Casq2","Tollip"
"Casq2","Vps26b"
"Casq2","Vps28"
"Casq2","Xpo1"
"Casq2","Zpr1"
"Cast","Ppp6r3"
"Cast","Prmt5"
"Cat","Cbs"
"Cat","Cbx3"
"Cat","Ccdc50"
"Cat","Cdc37"
"Cat","Ces1c"
"Cat","Ckb"
"Cat","Ckmt2"
"Cat","Cndp2"
"Cat","Csad"
"Cat","Cse1l"
"Cat","Cstb"
"Cat","Dcps"
"Cat","Dek"
"Cat","Dffa"
"Cat","Dglucy"
"Cat","Diablo"
"Cat","Dnajc7"
"Cat","Ech1"
"Cat","Echdc3"
"Cat","Eef2"
"Cat","Eif5a"
"Cat","Ephx2"
"Cat","Erap1"
"Cat","Esd"
"Cat","Etfb"
"Cat","F13a1"
"Cat","F2"
"Cat","Fbp2"
"Cat","Fh"
"Cat","Fubp1"
"Cat","G6pdx"
"Cat","Gc"
"Cat","Gcdh"
"Cat","Gclc"
"Cat","Gclm"
"Cat","Gda"
"Cat","Gfm2"
"Cat","Gk"
"Cat","Glud1"
"Cat","Gpx1"
"Cat","Gss"
"Cat","Hibadh"
"Cat","Hk1"
"Cat","Hnrnpdl"
"Cat","Ighg1"
"Cat","Ighg2c"
"Cat","Il1rap"
"Cat","Itih4"
"Cat","Ivd"
"Cat","Kif1bp"
"Cat","Ldha"
"Cat","Ldhb"
"Cat","Lum"
"Cat","Mapkapk2"
"Cat","Mapre2"
"Cat","Msra"
"Cat","Mtap"
"Cat","Mvd"
"Cat","Myl7"
"Cat","Nae1"
"Cat","Nagk"
"Cat","Npepps"
"Cat","Nsfl1c"
"Cat","Pafah1b1"
"Cat","Pafah1b2"
"Cat","Pcx"
"Cat","Pdcd6ip"
"Cat","Pdia4"
"Cat","Pdlim1"
"Cat","Pdpr"
"Cat","Pepd"
"Cat","Pfas"
"Cat","Pfkfb1"
"Cat","Pfkl"
"Cat","Phgdh"
"Cat","Pip4k2c"
"Cat","Pmpca"
"Cat","Pnmal2"
"Cat","Pnp"
"Cat","Ppp1ca"
"Cat","Ppp1cb"
"Cat","Ppp1r2"
"Cat","Prdx1"
"Cat","Prdx2"
"Cat","Prdx5"
"Cat","Ptma"
"Cat","Pts"
"Cat","Pygb"
"Cat","Pygl"
"Cat","Pygm"
"Cat","Rprd1b"
"Cat","Rragc"
"Cat","Scly"
"Cat","Sephs2"
"Cat","Serpina6"
"Cat","Serpinf2"
"Cat","Smap2"
"Cat","Snap29"
"Cat","Snd1"
"Cat","Srsf2"
"Cat","Stat3"
"Cat","Sucla2"
"Cat","Suclg1"
"Cat","Tbcb"
"Cat","Tgm2"
"Cat","Timm10"
"Cat","Tnni3"
"Cat","Trap1"
"Cat","Trnt1"
"Cat","Tuba1a"
"Cat","Tuba4a"
"Cat","Tubb4b"
"Cat","Tufm"
"Cat","Txnrd1"
"Cat","Uba3"
"Cat","Ube2r2"
"Cat","Ubxn1"
"Cat","Vcl"
"Cat","Ywhab"
"Cat","Ywhae"
"Cat","Ywhag"
"Cat","Ywhah"
"Cat","Ywhaq"
"Cat","Ywhaz"
"Cavin1","Hist1h4a"
"Cavin1","Rpl23a"
"Cavin1","Rpl26"
"Cavin1","Rps15a"
"Cavin1","Rps20"
"Cavin1","Tnni3"
"Cavin1","Ttn"
"Cavin2","Mb"
"Cavin2","Tnni3"
"Cavin4","H1f0"
"Cavin4","Mb"
"Cavin4","Naca"
"Cavin4","Tacc2"
"Cavin4","Tnni3"
"Cbs","Dek"
"Cbs","Dtd1"
"Cbs","Fbp2"
"Cbs","Kif1bp"
"Cbs","Mapre2"
"Cbs","Msra"
"Cbs","Nppa"
"Cbs","Pdcd6ip"
"Cbs","Ppp1ca"
"Cbs","Prdx1"
"Cbs","Ptma"
"Cbs","Sf1"
"Cbs","Tnni3"
"Cbx3","Cdc37"
"Cbx3","Ces1c"
"Cbx3","Ciapin1"
"Cbx3","Ckb"
"Cbx3","Ckmt2"
"Cbx3","Clec3b"
"Cbx3","Cndp2"
"Cbx3","Cp"
"Cbx3","Cpq"
"Cbx3","Csad"
"Cbx3","Cstb"
"Cbx3","Ctsa"
"Cbx3","Dcps"
"Cbx3","Ddc"
"Cbx3","Dek"
"Cbx3","Dhrs4"
"Cbx3","Dld"
"Cbx3","Dstn"
"Cbx3","Ech1"
"Cbx3","Echdc3"
"Cbx3","Eef1a1"
"Cbx3","Eef2"
"Cbx3","Eif4e"
"Cbx3","Elob"
"Cbx3","Eloc"
"Cbx3","Ephx2"
"Cbx3","Erap1"
"Cbx3","Erp44"
"Cbx3","Etfa"
"Cbx3","Etfb"
"Cbx3","F13a1"
"Cbx3","F2"
"Cbx3","Fbp2"
"Cbx3","Fermt2"
"Cbx3","Fh"
"Cbx3","Fhl1"
"Cbx3","Fkbp4"
"Cbx3","G6pdx"
"Cbx3","Gars"
"Cbx3","Gbp7"
"Cbx3","Gbp9"
"Cbx3","Gc"
"Cbx3","Gcdh"
"Cbx3","Gda"
"Cbx3","Gfm2"
"Cbx3","Glrx3"
"Cbx3","Glud1"
"Cbx3","Gm7964"
"Cbx3","Gm9493"
"Cbx3","Gmps"
"Cbx3","Gpx1"
"Cbx3","Gpx3"
"Cbx3","Gsn"
"Cbx3","Gss"
"Cbx3","Gyg"
"Cbx3","Hibadh"
"Cbx3","Hk1"
"Cbx3","Hmgcl"
"Cbx3","Hrg"
"Cbx3","Hspa1a"
"Cbx3","Hspa5"
"Cbx3","Hspa8"
"Cbx3","Il1rap"
"Cbx3","Isoc1"
"Cbx3","Ivd"
"Cbx3","Kng1"
"Cbx3","Ldha"
"Cbx3","Ldhb"
"Cbx3","Lsm4"
"Cbx3","Lum"
"Cbx3","Mapre2"
"Cbx3","Mb"
"Cbx3","Mpp6"
"Cbx3","Mtap"
"Cbx3","Mthfd1"
"Cbx3","Nae1"
"Cbx3","Nagk"
"Cbx3","Naprt"
"Cbx3","Nit1"
"Cbx3","Npepps"
"Cbx3","Nsfl1c"
"Cbx3","Nub1"
"Cbx3","Pafah1b1"
"Cbx3","Pak2"
"Cbx3","Park7"
"Cbx3","Pdcd6ip"
"Cbx3","Pdia4"
"Cbx3","Pdia6"
"Cbx3","Pdlim1"
"Cbx3","Pfkl"
"Cbx3","Pfkp"
"Cbx3","Pip4k2b"
"Cbx3","Pls3"
"Cbx3","Pmpca"
"Cbx3","Pnp"
"Cbx3","Ppm1b"
"Cbx3","Ppp1ca"
"Cbx3","Ppp1cb"
"Cbx3","Ppp1r2"
"Cbx3","Prdx1"
"Cbx3","Prdx2"
"Cbx3","Prdx3"
"Cbx3","Prdx5"
"Cbx3","Prdx6"
"Cbx3","Prps1l3"
"Cbx3","Prune1"
"Cbx3","Pts"
"Cbx3","Pygb"
"Cbx3","Pygm"
"Cbx3","Rap1gds1"
"Cbx3","Rdx"
"Cbx3","Rpl22"
"Cbx3","Rps17"
"Cbx3","Rps19"
"Cbx3","Rps7"
"Cbx3","Scly"
"Cbx3","Selenbp1"
"Cbx3","Selenoo"
"Cbx3","Sephs2"
"Cbx3","Serpina3k"
"Cbx3","Serpinb6a"
"Cbx3","Serpinb6b"
"Cbx3","Serpinf2"
"Cbx3","Sf1"
"Cbx3","Sirt2"
"Cbx3","Smap"
"Cbx3","Snd1"
"Cbx3","Sparc"
"Cbx3","Srsf1"
"Cbx3","Srsf2"
"Cbx3","Stip1"
"Cbx3","Strap"
"Cbx3","Sucla2"
"Cbx3","Suclg2"
"Cbx3","Swap70"
"Cbx3","Tbcb"
"Cbx3","Tfam"
"Cbx3","Tgm2"
"Cbx3","Tkfc"
"Cbx3","Tnni3"
"Cbx3","Tpi1"
"Cbx3","Trap1"
"Cbx3","Trnt1"
"Cbx3","Tuba1a"
"Cbx3","Tuba1b"
"Cbx3","Tuba4a"
"Cbx3","Tubb2a"
"Cbx3","Tubb4b"
"Cbx3","Tufm"
"Cbx3","Txnrd1"
"Cbx3","Uba3"
"Cbx3","Vcl"
"Cbx3","Vwa5a"
"Cbx3","Xpnpep1"
"Cbx3","Ywhab"
"Cbx3","Ywhae"
"Cbx3","Ywhag"
"Cbx3","Ywhah"
"Cbx3","Ywhaq"
"Cbx3","Ywhaz"
"Ccar1","Erc1"
"Ccar1","Sf3b3"
"Ccar1","Sf3b5"
"Ccar1","Ubr4"
"Ccar2","Dap3"
"Ccar2","Dctn5"
"Ccar2","Dctn6"
"Ccar2","Dlat"
"Ccar2","Ecm29"
"Ccar2","Eif3g"
"Ccar2","Eps15"
"Ccar2","Hnrnpl"
"Ccar2","Lrp1"
"Ccar2","Mbl2"
"Ccar2","Mrpl13"
"Ccar2","Mrpl24"
"Ccar2","Mrpl27"
"Ccar2","Mrpl30"
"Ccar2","Mrpl39"
"Ccar2","Mrpl40"
"Ccar2","Mrpl45"
"Ccar2","Mrpl46"
"Ccar2","Mrpl47"
"Ccar2","Phkb"
"Ccar2","Phkg1"
"Ccar2","Psmc1"
"Ccar2","Psmc2"
"Ccar2","Psmc4"
"Ccar2","Psmc5"
"Ccar2","Psmc6"
"Ccar2","Psmd1"
"Ccar2","Psmd11"
"Ccar2","Psmd12"
"Ccar2","Psmd13"
"Ccar2","Psmd14"
"Ccar2","Psmd2"
"Ccar2","Psmd3"
"Ccar2","Psmd6"
"Ccar2","Psmd7"
"Ccar2","Psmd8"
"Ccar2","Strn4"
"Ccar2","Tnni3"
"Ccdc22","Ccdc93"
"Ccdc22","Cluh"
"Ccdc22","Commd10"
"Ccdc22","Commd2"
"Ccdc22","Commd4"
"Ccdc22","Commd6"
"Ccdc22","Commd9"
"Ccdc22","Csnk2a1"
"Ccdc22","Csnk2b"
"Ccdc22","Fkbp5"
"Ccdc22","Hectd1"
"Ccdc22","Hsp90aa1"
"Ccdc22","Hsp90ab1"
"Ccdc22","Mbd3"
"Ccdc22","Mgea5"
"Ccdc22","Myom1"
"Ccdc22","P4ha1"
"Ccdc22","Prkar2a"
"Ccdc22","Prpf39"
"Ccdc22","Rap1gap2"
"Ccdc22","Slk"
"Ccdc22","Snrnp70"
"Ccdc22","Tln1"
"Ccdc22","Vasp"
"Ccdc50","Ces1"
"Ccdc50","Gss"
"Ccdc50","Ptma"
"Ccdc50","Pygl"
"Ccdc6","Col4a3bp"
"Ccdc6","Fbxo30"
"Ccdc6","Fnbp1"
"Ccdc6","Ganab"
"Ccdc6","Hyou1"
"Ccdc6","Mylk"
"Ccdc6","Nudcd3"
"Ccdc6","Pde2a"
"Ccdc6","Prkcsh"
"Ccdc6","Supt5h"
"Ccdc6","Tcerg1"
"Ccdc6","Ugp2"
"Ccdc6","Usp47"
"Ccdc6","Wdr61"
"Ccdc91","Pabpn1"
"Ccdc91","Puf60"
"Ccdc91","Rcn2"
"Ccdc91","Tsn"
"Ccdc91","Vat1l"
"Ccdc93","Commd1"
"Ccdc93","Commd10"
"Ccdc93","Commd2"
"Ccdc93","Commd4"
"Ccdc93","Commd6"
"Ccdc93","Commd9"
"Ccdc93","Cops7b"
"Ccdc93","Csnk2a1"
"Ccdc93","Csnk2b"
"Ccdc93","Eps15l1"
"Ccdc93","Hectd1"
"Ccdc93","Hsp90aa1"
"Ccdc93","Hsp90ab1"
"Ccdc93","Hsp90b1"
"Ccdc93","Mgea5"
"Ccdc93","Myom1"
"Ccdc93","P4ha1"
"Ccdc93","Prpf39"
"Ccdc93","Rap1gap2"
"Ccdc93","Slk"
"Ccdc93","Snrnp70"
"Ccdc93","Tln1"
"Cct2","Cct3"
"Cct2","Cct4"
"Cct2","Cct5"
"Cct2","Cct6a"
"Cct2","Cct6b"
"Cct2","Cct7"
"Cct2","Cct8"
"Cct2","Copb2"
"Cct2","Cope"
"Cct2","Copz1"
"Cct2","Eef1d"
"Cct2","Eif4g1"
"Cct2","Gys1"
"Cct2","Hook3"
"Cct2","Hspg2"
"Cct2","Htatsf1"
"Cct2","Lmna"
"Cct2","Pcca"
"Cct2","Pccb"
"Cct2","Ppp4r3a"
"Cct2","Sec31a"
"Cct2","Sept2"
"Cct2","Sept6"
"Cct2","Tcp1"
"Cct2","Txndc9"
"Cct2","Vcp"
"Cct3","Cct4"
"Cct3","Cct5"
"Cct3","Cct6a"
"Cct3","Cct6b"
"Cct3","Cct7"
"Cct3","Cct8"
"Cct3","Eif4g1"
"Cct3","Gys1"
"Cct3","Hook3"
"Cct3","Htatsf1"
"Cct3","Lmna"
"Cct3","Pcca"
"Cct3","Pccb"
"Cct3","Ppp4r3a"
"Cct3","Sec31a"
"Cct3","Sept2"
"Cct3","Sept6"
"Cct3","Stub1"
"Cct3","Tcp1"
"Cct3","Txndc9"
"Cct3","Vcp"
"Cct4","Cct5"
"Cct4","Cct6a"
"Cct4","Cct6b"
"Cct4","Cct7"
"Cct4","Cct8"
"Cct4","Copb1"
"Cct4","Copb2"
"Cct4","Eif4g1"
"Cct4","Gys1"
"Cct4","Hook3"
"Cct4","Htatsf1"
"Cct4","Lmna"
"Cct4","Pcca"
"Cct4","Pccb"
"Cct4","Ppp4r3a"
"Cct4","Sec13"
"Cct4","Sec31a"
"Cct4","Sept6"
"Cct4","Stub1"
"Cct4","Tcp1"
"Cct4","Txndc9"
"Cct4","Vcp"
"Cct5","Cct6a"
"Cct5","Cct6b"
"Cct5","Cct7"
"Cct5","Cct8"
"Cct5","Eef1d"
"Cct5","Eif4g1"
"Cct5","Gys1"
"Cct5","Hook3"
"Cct5","Hspg2"
"Cct5","Htatsf1"
"Cct5","Lmna"
"Cct5","Pcca"
"Cct5","Pccb"
"Cct5","Ppp4r3a"
"Cct5","Sec31a"
"Cct5","Sept2"
"Cct5","Sept5"
"Cct5","Sept6"
"Cct5","Sept8"
"Cct5","Stub1"
"Cct5","Tcp1"
"Cct5","Txndc9"
"Cct5","Vcp"
"Cct6a","Cct6b"
"Cct6a","Cct7"
"Cct6a","Cct8"
"Cct6a","Cope"
"Cct6a","Eef1d"
"Cct6a","Eif4g1"
"Cct6a","Gys1"
"Cct6a","Hook3"
"Cct6a","Hspg2"
"Cct6a","Htatsf1"
"Cct6a","Lmna"
"Cct6a","Pcca"
"Cct6a","Pccb"
"Cct6a","Ppp4r3a"
"Cct6a","Sec13"
"Cct6a","Sec31a"
"Cct6a","Sept2"
"Cct6a","Sept6"
"Cct6a","Sept8"
"Cct6a","Stub1"
"Cct6a","Tcp1"
"Cct6a","Txndc9"
"Cct6a","Vcp"
"Cct6b","Cct7"
"Cct6b","Cct8"
"Cct6b","Copa"
"Cct6b","Copg1"
"Cct6b","Copz1"
"Cct6b","Eif4g1"
"Cct6b","Gys1"
"Cct6b","Hook3"
"Cct6b","Hspg2"
"Cct6b","Lmna"
"Cct6b","Sept6"
"Cct6b","Tcp1"
"Cct6b","Txndc9"
"Cct6b","Vcp"
"Cct7","Cct8"
"Cct7","Cobll1"
"Cct7","Copb2"
"Cct7","Cope"
"Cct7","Eef1d"
"Cct7","Eif4g1"
"Cct7","Gys1"
"Cct7","Hook3"
"Cct7","Htatsf1"
"Cct7","Lmna"
"Cct7","Pcca"
"Cct7","Pccb"
"Cct7","Ppp4r3a"
"Cct7","Sec13"
"Cct7","Sec31a"
"Cct7","Sept11"
"Cct7","Sept2"
"Cct7","Sept6"
"Cct7","Sept7"
"Cct7","Sept8"
"Cct7","Stub1"
"Cct7","Tcp1"
"Cct7","Txndc9"
"Cct7","Usp9x"
"Cct7","Vcp"
"Cct8","Eif4g1"
"Cct8","Gys1"
"Cct8","Hook3"
"Cct8","Htatsf1"
"Cct8","Lmna"
"Cct8","Nek9"
"Cct8","Pcca"
"Cct8","Pccb"
"Cct8","Ppp4r3a"
"Cct8","Sept2"
"Cct8","Sept6"
"Cct8","Sept8"
"Cct8","Tcp1"
"Cct8","Txndc9"
"Cd2ap","Commd4"
"Cd2ap","Cops2"
"Cd2ap","Cops3"
"Cd2ap","Cops4"
"Cd2ap","Cops5"
"Cd2ap","Cops6"
"Cd2ap","Cops7a"
"Cd2ap","Cpsf6"
"Cd2ap","Csnk2b"
"Cd2ap","Cyfip2"
"Cd2ap","Dcaf8"
"Cd2ap","Epb41l2"
"Cd2ap","Eps15l1"
"Cd2ap","Gabpa"
"Cd2ap","Gmppa"
"Cd2ap","Nudt21"
"Cd2ap","Ogfr"
"Cd2ap","Prdx4"
"Cd2ap","Prrc1"
"Cd2ap","Tpm4"
"Cd2ap","Ube4b"
"Cd2ap","Wasl"
"Cd2ap","Wdr44"
"Cd36","Cox6b1"
"Cd36","Cpt1b"
"Cd36","Ndufs4"
"Cd36","Slc25a4"
"Cd36","Tmod1"
"Cd36","Tnni3"
"Cd36","Uqcrc1"
"Cd36","Uqcrc2"
"Cd36","Vdac1"
"Cd93","Mmaa"
"Cdc37","Cfl1"
"Cdc37","Ckb"
"Cdc37","Cs"
"Cdc37","Cstb"
"Cdc37","Dek"
"Cdc37","Dffa"
"Cdc37","Dhrs4"
"Cdc37","Dnajc7"
"Cdc37","Ech1"
"Cdc37","Eef2"
"Cdc37","Eif4a2"
"Cdc37","Eif5"
"Cdc37","Ephx2"
